"num_eventos,dia_semana,fecha",hora,mes_y_ano,anio,descripcion,lugar
"8 eventos, jueves, 28 de octubre",18:10,Octubre de 2021,2021,"Reunión con el Comandante General de la PNP, Javier Santos Gallardo Mendoza",N.A.
"8 eventos, jueves, 28 de octubre",18:40,Octubre de 2021,2021,Reunión con la Coordinadora Nacional de Justicia Indígena,N.A.
"8 eventos, jueves, 28 de octubre",21:10,Octubre de 2021,2021,"Reunión con el ministro de Transportes y Comunicaciones, Luis Francisco Silva",N.A.
"3 eventos, viernes, 29 de octubre",08:00,Octubre de 2021,2021,Viaje a Región Cusco,N.A.
"3 eventos, viernes, 29 de octubre",20:00,Octubre de 2021,2021,Audiencia con los señores Brangil Mateo Blas y Arturo Figueroa Cordova,N.A.
"3 eventos, viernes, 29 de octubre",20:10,Octubre de 2021,2021,Audiencia con Breny Lázaro Soriano Gallardo y María Tarazona Alvino,N.A.
"1 evento, sábado, 30 de octubre",05:00,Octubre de 2021,2021,Viaje a Bolivia para el Encuentro Presidencial y VI Gabinete Binacional de Ministros Perú-Bolivia,N.A.
"6 eventos, martes, 2 de noviembre",16:10,Octubre de 2021,2021,"Reunión con el ministro del Interior, Luis Barranzuela",N.A.
"6 eventos, martes, 2 de noviembre",16:55,Octubre de 2021,2021,"Reunión con el ministro de Defensa, Walter Ayala",N.A.
"6 eventos, martes, 2 de noviembre",17:30,Octubre de 2021,2021,"Reunión con el Alto Comisionado de la Unión Europea, Josep Borrell",N.A.
"6 eventos, martes, 2 de noviembre",17:45,Octubre de 2021,2021,Reunión ampliada con Gobernadores Regionales,N.A.
"6 eventos, martes, 2 de noviembre",19:20,Octubre de 2021,2021,"Audiencia con el gobernador Regional de Cajamarca, Mesías Guevara",N.A.
"6 eventos, martes, 2 de noviembre",19:25,Octubre de 2021,2021,"Audiencia con la presidenta del Consejo de Ministros, Mirtha Vásquez",N.A.
"5 eventos, miércoles, 3 de noviembre",10:00,Octubre de 2021,2021,"Reunión en el Ministerio de Educación, Carlos Gallardo",N.A.
"5 eventos, miércoles, 3 de noviembre",15:20,Octubre de 2021,2021,"Reunión con el ministro de Defensa, Walter Ayala; y el jefe de la DINI, José Fernández",N.A.
"5 eventos, miércoles, 3 de noviembre",15:30,Octubre de 2021,2021,"Reunión con la ministra de Desarrollo e Inclusión Social, Dina Boluarte; y la ministra de Cultura, Gisela Ortiz",N.A.
"5 eventos, miércoles, 3 de noviembre",15:40,Octubre de 2021,2021,eunión de Consejo de Ministros,N.A.
"5 eventos, miércoles, 3 de noviembre",23:40,Octubre de 2021,2021,Audiencia con los señores Guillermo Bermejo y Roger Najar,N.A.
"4 eventos, jueves, 4 de noviembre",08:30,Octubre de 2021,2021,"Juramentación del ministro del Interior, Avelino Guillén",N.A.
"4 eventos, jueves, 4 de noviembre",09:00,Octubre de 2021,2021,Reunión con Ministros,N.A.
"4 eventos, jueves, 4 de noviembre",09:55,Octubre de 2021,2021,Audiencia con el señor Walter Córdova Aleman,N.A.
"4 eventos, jueves, 4 de noviembre",10:05,Octubre de 2021,2021,Audiencia con el señor Marco Arana Zegarra,N.A.
"13 eventos, viernes, 5 de noviembre",09:45,Octubre de 2021,2021,"Reunión con ministro de Defensa, Walter Ayala; y el Gral",Alfonso Artadi Saletti.
"13 eventos, viernes, 5 de noviembre",09:55,Octubre de 2021,2021,Audiencia con el señor Roy Palacios Ávalos,N.A.
"13 eventos, viernes, 5 de noviembre",11:15,Octubre de 2021,2021,"Audiencia con los señores Jesús Aquino, Martín García Vallejo y Maritza Ramos Bruno",N.A.
"13 eventos, viernes, 5 de noviembre",11:30,Octubre de 2021,2021,"Reunión con el ministro de Transportes y Comunicaciones, Juan Silva; y el señor Joe Zanabria",N.A.
"13 eventos, viernes, 5 de noviembre",12:00,Octubre de 2021,2021,Campeonato Ecuestre Copa Bicentenario del Ejercito del Perú,N.A.
"13 eventos, viernes, 5 de noviembre",15:00,Octubre de 2021,2021,Lanzamiento del Sistema de Registro Único de las Ollas Comunes Mankachay Perú (Mi Ollita Perú),N.A.
"13 eventos, viernes, 5 de noviembre",18:02,Octubre de 2021,2021,Audiencia con la señora Martha Silvestre Casas,N.A.
"13 eventos, viernes, 5 de noviembre",18:25,Octubre de 2021,2021,Audiencia con los señores Roberto Uriarte y Luis Feijoo,N.A.
"13 eventos, viernes, 5 de noviembre",19:15,Octubre de 2021,2021,"Audiencia con los señores Víctor Torres, José Carlos Lavado, Paul Paucar y Richard Sachun Huamaní",N.A.
"13 eventos, viernes, 5 de noviembre",19:45,Octubre de 2021,2021,Reunión con Representantes de la Sociedad Nacional de Prensa,N.A.
"13 eventos, viernes, 5 de noviembre",20:05,Octubre de 2021,2021,Audiencia con el señor Carlos Pimentel Silva,N.A.
"13 eventos, viernes, 5 de noviembre",20:15,Octubre de 2021,2021,Audiencia con el señor Óscar Altamirano Quispe,N.A.
"13 eventos, viernes, 5 de noviembre",21:35,Octubre de 2021,2021,"Audiencia con el ministro de Salud, Hernando Cevallos",N.A.
"4 eventos, sábado, 6 de noviembre",09:30,Octubre de 2021,2021,Reunión con Congresistas,N.A.
"4 eventos, sábado, 6 de noviembre",10:00,Octubre de 2021,2021,Primer Encuentro Presidencial con Organizaciones de Personas con Discapacidad,N.A.
"4 eventos, sábado, 6 de noviembre",11:30,Octubre de 2021,2021,Inicio de Siembra de “Quinua Nativa Orgánica de mil colores” y entrega de tractores a las organizaciones de productores agrarios como parte de la Política de Industrialización del Agro por la Segunda Reforma Agraria,"Provincia de Andahuaylas, región Apurímac -"
"4 eventos, sábado, 6 de noviembre",18:00,Octubre de 2021,2021,"Juramentación de 150 juntas vecinales, en el distrito de Pachacámac",N.A.
"3 eventos, domingo, 29 de agosto",10:10,Septiembre de 2021,2021,"Audiencia con el presidente Ejecutivo de EsSalud, Mario Carhuapoma",N.A.
"3 eventos, domingo, 29 de agosto",11:10,Septiembre de 2021,2021,Reunión con delegaciones de Cajamarca,N.A.
"3 eventos, domingo, 29 de agosto",12:45,Septiembre de 2021,2021,Reunión con la señora Patricia Sobero,N.A.
"8 eventos, lunes, 30 de agosto",09:50,Septiembre de 2021,2021,"Audiencia con los señores César Campos Salazar, José Manuel Bautista Cóndor y Rodolfo Jaime Idrogo Mejía",N.A.
"8 eventos, lunes, 30 de agosto",10:00,Septiembre de 2021,2021,Audiencia con la señora Blanca Verónica Montalván Amacifuen,N.A.
"8 eventos, lunes, 30 de agosto",11:00,Septiembre de 2021,2021,"Celebración Eucarística en homenaje a Santa Rosa de Lima, Patrona de la Policía Nacional",N.A.
"8 eventos, lunes, 30 de agosto",13:50,Septiembre de 2021,2021,"Reunión con el ministro del Interior, Juan Carrasco",N.A.
"8 eventos, lunes, 30 de agosto",14:30,Septiembre de 2021,2021,"Audiencia con los señores Jorge Luis Hilario Flores, Héctor Mendoza Tayro y Carlos Cesar Pimentel Silva",N.A.
"8 eventos, lunes, 30 de agosto",14:40,Septiembre de 2021,2021,Reunión con la señora Patricia Sobero,N.A.
"8 eventos, lunes, 30 de agosto",20:40,Septiembre de 2021,2021,"Reunión con los ministros de Justicia y Derechos Humanos, Aníbal Torres; Trabajo y Promoción del Empleo, Iber Maraví; y Desarrollo e Inclusión Social, Dina Boluarte",N.A.
"8 eventos, lunes, 30 de agosto",22:20,Septiembre de 2021,2021,"Audiencia con los señores Jorge Pesantes Escalante, Oscar Vera Gargurevich, Luis Felipe Gonzales Cruz, Iván Alexis Ancka Quispe, Víctor Huerta Quiñones, José Nenil Medina Guerrero y Abraham Checco Chauca",N.A.
"9 eventos, martes, 31 de agosto",08:00,Septiembre de 2021,2021,"Viaje a Mazamari, provincia de Satipo, región Junín",N.A.
"9 eventos, martes, 31 de agosto",18:00,Septiembre de 2021,2021,"Audiencia con los señores Juliana Bustamante Laines, José Alfredo Lozada Bustamante y Pablo Reyes Calderón",N.A.
"9 eventos, martes, 31 de agosto",18:55,Septiembre de 2021,2021,"Audiencia con los señores Norvil Rafael Heredia, Noe Rafael Campos, Miguel Vega, Sandro Vásquez Chávez, Rogerio Mejía Campos, Franklin Altamirano Rodríguez, César Cuneo Livone, Sergio Muñoz Sánchez y Milton Meza Franco",N.A.
"9 eventos, martes, 31 de agosto",19:45,Septiembre de 2021,2021,"Reunión con el ministro de la Producción, Yván Quispe",N.A.
"9 eventos, martes, 31 de agosto",20:00,Septiembre de 2021,2021,"Reunión con el ministro de Relaciones Exteriores, Óscar Maúrtua",N.A.
"9 eventos, martes, 31 de agosto",21:00,Septiembre de 2021,2021,"Reunión con la ministra de Desarrollo e Inclusión Social, Dina Boluarte",N.A.
"9 eventos, martes, 31 de agosto",22:25,Septiembre de 2021,2021,Audiencia con la señora Rosa Labán Jaramillo,N.A.
"9 eventos, martes, 31 de agosto",22:35,Septiembre de 2021,2021,Audiencia con el señor Jorge Espelucín,N.A.
"9 eventos, martes, 31 de agosto",22:50,Septiembre de 2021,2021,Audiencia con el congresista Guillermo Bermejo,N.A.
"13 eventos, miércoles, 1 de septiembre",00:10,Septiembre de 2021,2021,Audiencia con los señores Darío Barboza Bustamante y Marco Ydrogo Bustamente,N.A.
"13 eventos, miércoles, 1 de septiembre",08:00,Septiembre de 2021,2021,Consejo de Ministros,N.A.
"13 eventos, miércoles, 1 de septiembre",11:45,Septiembre de 2021,2021,"Reunión con el ministro de Trabajo y Promoción del Empleo, Iber Maraví",N.A.
"13 eventos, miércoles, 1 de septiembre",12:50,Septiembre de 2021,2021,Reunión con la congresista Francis Paredes,N.A.
"13 eventos, miércoles, 1 de septiembre",13:10,Septiembre de 2021,2021,"Reunión con la congresista Francis Paredes y los señores Peter Arque Rafael, Zila Gonzales Sias, Héctor Alberto Campos Díaz, Fabiola Vásquez Pinedo",N.A.
"13 eventos, miércoles, 1 de septiembre",15:50,Septiembre de 2021,2021,Audiencia con los señores Raúl Arias Ramos y Johnny De la Cruz Becerril,N.A.
"13 eventos, miércoles, 1 de septiembre",16:25,Septiembre de 2021,2021,Audiencia con el General Roy William Ugaz Suárez,N.A.
"13 eventos, miércoles, 1 de septiembre",16:35,Septiembre de 2021,2021,Audiencia con Verónica Mendoza,N.A.
"13 eventos, miércoles, 1 de septiembre",17:15,Septiembre de 2021,2021,"Reunión con la Ministra de la Mujer y Poblaciones Vulnerables, Anahí Durand",N.A.
"13 eventos, miércoles, 1 de septiembre",18:00,Septiembre de 2021,2021,Audiencia con el señor Wilder Terrones Delgado,N.A.
"13 eventos, miércoles, 1 de septiembre",19:10,Septiembre de 2021,2021,"Reunión con el congresista Pasión Neomias Davila Atanacio y los señores Richard Santiago Loyola, Luis Carlos Simeón Hurtado, Filomeno Grados Ramos, Alicia Costar Castillo, Toribio Janampa Angel, Rubén Usuriaga Lázaro, María Ramos Daga de Agüero, Dionicio Ramón Monago Ponce, Tito Darwin Janampa Romero y Betsy Norma Badaracco Pablo",N.A.
"13 eventos, miércoles, 1 de septiembre",19:30,Septiembre de 2021,2021,"Reunión con el ministro de Relaciones Exteriores, Óscar Maúrtua",N.A.
"13 eventos, miércoles, 1 de septiembre",20:10,Septiembre de 2021,2021,Audiencia con los señores Cinthia Lindo y César Bardales,N.A.
"17 eventos, jueves, 2 de septiembre",08:00,Septiembre de 2021,2021,Grabación de vídeo para Cumbre PYME APEC,N.A.
"17 eventos, jueves, 2 de septiembre",09:05,Septiembre de 2021,2021,"Reunión con el ministro de Relaciones Exteriores, Óscar Maúrtua",N.A.
"17 eventos, jueves, 2 de septiembre",09:30,Septiembre de 2021,2021,"Reunión con el ministro de Salud, Hernando Cevallos",N.A.
"17 eventos, jueves, 2 de septiembre",09:55,Septiembre de 2021,2021,Audiencia con Lelis Leonardi Correa Labán,N.A.
"17 eventos, jueves, 2 de septiembre",10:00,Septiembre de 2021,2021,"Audiencia con los señores Elven Malca Vásquez, Juan Rosario Silva Torres y Erick Fernando Sánchez Sánchez",N.A.
"17 eventos, jueves, 2 de septiembre",10:20,Septiembre de 2021,2021,Audiencia con el señor Elvis Torres Bermeo,N.A.
"17 eventos, jueves, 2 de septiembre",10:40,Septiembre de 2021,2021,"Reunión con el ministro del Interior, Juan Carrasco",N.A.
"17 eventos, jueves, 2 de septiembre",11:00,Septiembre de 2021,2021,"Reunión con el alcalde del Centro Poblado la Puccara, Tacabamba; y delegación",N.A.
"17 eventos, jueves, 2 de septiembre",11:45,Septiembre de 2021,2021,Reunión con la delegación de dirigentes de Puno,N.A.
"17 eventos, jueves, 2 de septiembre",13:00,Septiembre de 2021,2021,Reunión con delegación de Yurimaguas,N.A.
"17 eventos, jueves, 2 de septiembre",15:15,Septiembre de 2021,2021,"Reunión con los señores Grover Mamani, Jimmy Chambi Mesitas, Víctor Vazquez Díaz, Felipe Chamaya Becerra y Sergio Múñoz Sánchez",N.A.
"17 eventos, jueves, 2 de septiembre",15:20,Septiembre de 2021,2021,Reunión con la congresista Lucinda Vásquez Vela y Alcaldes de zonas de frontera,N.A.
"17 eventos, jueves, 2 de septiembre",15:55,Septiembre de 2021,2021,"Audiencia con los señores José Aragón Guevara, Carlos Gallardo Gómez, Jesús Zaragoza Caldas y Aurelio Huertas Alcalá",N.A.
"17 eventos, jueves, 2 de septiembre",16:20,Septiembre de 2021,2021,"Reunión con el ministro del Interior, Juan Carrasco",N.A.
"17 eventos, jueves, 2 de septiembre",16:45,Septiembre de 2021,2021,Audiencia con los señores Jaime Ydrogo y Mauro Gonzáles,N.A.
"17 eventos, jueves, 2 de septiembre",17:00,Septiembre de 2021,2021,Audiencia con la señora Violeta Romero Adama,N.A.
"17 eventos, jueves, 2 de septiembre",22:55,Septiembre de 2021,2021,"Audiencia con los señores Grover Mamani Condori, Li Wey, Sergio Muñoz, Ho Maggie, Faustino Horna, Leun Chio Meng y Ho Kway Yau Tony",N.A.
"15 eventos, viernes, 3 de septiembre",08:30,Septiembre de 2021,2021,"Supervisión del inicio de la vacunación contra la Covid 19, de los docentes de zonas urbanas","Gran Unidad Escolar José Granda, en SMP."
"15 eventos, viernes, 3 de septiembre",09:45,Septiembre de 2021,2021,Audiencia con la señora Alcira Romero,N.A.
"15 eventos, viernes, 3 de septiembre",10:15,Septiembre de 2021,2021,"Audiencia con el comandante General de la Policía, Gral",Javier Santos Gallardo Mendoza.
"15 eventos, viernes, 3 de septiembre",10:30,Septiembre de 2021,2021,Reunión con la congresista Kelly Portalatino,N.A.
"15 eventos, viernes, 3 de septiembre",11:55,Septiembre de 2021,2021,Audiencia con el señor Listo Leonel,N.A.
"15 eventos, viernes, 3 de septiembre",12:15,Septiembre de 2021,2021,Audiencia con el señor Juan Arosti Taipe,N.A.
"15 eventos, viernes, 3 de septiembre",12:40,Septiembre de 2021,2021,"Reunión con el presidente de Consejo de Ministros, Guido Bellido",N.A.
"15 eventos, viernes, 3 de septiembre",12:50,Septiembre de 2021,2021,Audiencia con el señor Rober Torres Uriarte,N.A.
"15 eventos, viernes, 3 de septiembre",12:55,Septiembre de 2021,2021,"Reunión con el ministro de Defensa, Walter Ayala",N.A.
"15 eventos, viernes, 3 de septiembre",15:00,Septiembre de 2021,2021,"Reunión del Ejecutivo con Alcaldesas del Bicentenario, en el CCL",N.A.
"15 eventos, viernes, 3 de septiembre",15:50,Septiembre de 2021,2021,Audiencia con la señora Doris Díaz Burga y Carmen Castri Cervantes,N.A.
"15 eventos, viernes, 3 de septiembre",16:15,Septiembre de 2021,2021,"Reunión con el economista Humberto Campodónico y con el ministro de Economía Finanzas, Pedro Francke",N.A.
"15 eventos, viernes, 3 de septiembre",16:45,Septiembre de 2021,2021,"Audiencia con el congresista Fernando Herrera y los señores Rodrigo Alonso Osorio Becerra, Dante Morales Cabrera, María Velásquez Esprella, Teófilo Sánchez Meza, Óscar Luque Luque, Tito Rimber Yabarrena, Emilia Fernández Tito, Javier Marchese Quiros, Luis Flores Fernández, Luis Marcos Bernal, Martín Ojeda Trujillo, Walther Solano Chávez, Pastor Flores Fernández, Karla Pamela Alejos Benites, Justiniano Rómulo Apaza Ordóñez y Fernando Fuentes Peralta",N.A.
"15 eventos, viernes, 3 de septiembre",18:35,Septiembre de 2021,2021,"Audiencia con los señores Óscar del Carmen Bernilla Carlos, Alejandro Bernilla Roque, Luis Valery Capristan Rosas, William Edgardo Cotrina Castro, Luis Alberto Llaguento Sánchez y Lenin Elías Soncco Trujillo",N.A.
"15 eventos, viernes, 3 de septiembre",19:00,Septiembre de 2021,2021,Audiencia con la señora Saturnina Margarita Soriano Mallaupoma y Luis Jhon Camarena Soriano,N.A.
"2 eventos, sábado, 4 de septiembre",09:00,Septiembre de 2021,2021,Desayuno de trabajo con el ex presidente Francisco Sagasti,"Acompañan el ministro de Justicia y Derechos Humanos, Anibal Torres; y la señora Lucía Málaga Sabogal. Residencia."
"2 eventos, sábado, 4 de septiembre",11:45,Septiembre de 2021,2021,"Audiencia con el señor Darío Barboza Bustamante, Marco Ydrogo Bustamante, Jacinto Suellca Tito, Fredy Rosas Lliuya, Elmer Barboza Carranza, Líler Mejía Ruiz y Wilfredo Contreras Palomino",N.A.
"2 eventos, domingo, 5 de septiembre",08:15,Septiembre de 2021,2021,"Reunión con el ministro de Energía y Minas, Iván Merino; y los señores José Medina, Jenin Cabrera, Jorge Pesantes, Óscar Vera, Felipe González y Víctor Huertas",N.A.
"2 eventos, domingo, 5 de septiembre",12:20,Septiembre de 2021,2021,Audiencia con el señor Róger Nájar,N.A.
"9 eventos, lunes, 6 de septiembre",06:00,Septiembre de 2021,2021,Visita inopinada al Hospital de Niño,N.A.
"9 eventos, lunes, 6 de septiembre",08:30,Septiembre de 2021,2021,Reunión en Palacio de Justicia,N.A.
"9 eventos, lunes, 6 de septiembre",11:00,Septiembre de 2021,2021,Reunión en Ministerio de Economía y Finanzas,N.A.
"9 eventos, lunes, 6 de septiembre",12:10,Septiembre de 2021,2021,"Reunión con viceministro de Hidrocarburos, Antar Enrique Bisetti",N.A.
"9 eventos, lunes, 6 de septiembre",13:00,Septiembre de 2021,2021,Audiencia con el señor Biberto León Castillo,N.A.
"9 eventos, lunes, 6 de septiembre",13:45,Septiembre de 2021,2021,Audiencia con el congresista Waldemar Cerrón,N.A.
"9 eventos, lunes, 6 de septiembre",16:00,Septiembre de 2021,2021,Audiencia con el señor Jorge Rios Dett,N.A.
"9 eventos, lunes, 6 de septiembre",19:00,Septiembre de 2021,2021,"Reunión con el ministro de Trabajo y Promoción del Empleo, Iber Maraví",N.A.
"9 eventos, lunes, 6 de septiembre",21:00,Septiembre de 2021,2021,Reunión con la Bancada de Perú Libre,N.A.
"16 eventos, martes, 7 de septiembre",09:00,Septiembre de 2021,2021,"Reunión con el director de la DINI, José Fernández Latorre",N.A.
"16 eventos, martes, 7 de septiembre",10:00,Septiembre de 2021,2021,"Reunión con el ministro de Relaciones Exteriores, Óscar Maúrtua",N.A.
"16 eventos, martes, 7 de septiembre",10:40,Septiembre de 2021,2021,Audiencia con el congresista Américo Gonza,N.A.
"16 eventos, martes, 7 de septiembre",11:00,Septiembre de 2021,2021,Sesión de Instalación de la Comisión Nacional de Alto Nivel para la Igualdad de Género-CONAIG,N.A.
"16 eventos, martes, 7 de septiembre",12:00,Septiembre de 2021,2021,Audiencia con la presidenta del Poder Judicial,N.A.
"16 eventos, martes, 7 de septiembre",12:30,Septiembre de 2021,2021,"Reunión con el ministro de Comercio Exterior y Turismo, Roberto Sánchez",N.A.
"16 eventos, martes, 7 de septiembre",13:20,Septiembre de 2021,2021,"Reunión con el ministro de Economía, Pedro Francke; y los señores Óscar Dancourt Masías y Gonzalo García Núñez",N.A.
"16 eventos, martes, 7 de septiembre",15:00,Septiembre de 2021,2021,Reunión con la Bancada de Alianza por el Progreso,N.A.
"16 eventos, martes, 7 de septiembre",17:00,Septiembre de 2021,2021,Reunión con la CONFIEP,N.A.
"16 eventos, martes, 7 de septiembre",18:20,Septiembre de 2021,2021,Reunión con la Bancada de Acción Popular,N.A.
"16 eventos, martes, 7 de septiembre",20:30,Septiembre de 2021,2021,Reunión con el congresista Kelly Portalatino,N.A.
"16 eventos, martes, 7 de septiembre",20:55,Septiembre de 2021,2021,"Reunión con los ministros de Justicia y Derechos Humanos, Aníbal Torres; de Defensa, Walter Ayala; y de Interior, Juan Carrasco",N.A.
"16 eventos, martes, 7 de septiembre",21:25,Septiembre de 2021,2021,"Reunión con la ministra de Desarrollo e Inclusión Social, Dina Boluarte; y el señor Alberto Grillón Conigliaro",N.A.
"16 eventos, martes, 7 de septiembre",21:45,Septiembre de 2021,2021,Audiencia con el señor Daniel Salaverry,N.A.
"16 eventos, martes, 7 de septiembre",22:00,Septiembre de 2021,2021,"Audiencia con el señor Óscar Santander Velásquez, presidente del Grupo Santander; y los señores Wilbert Villafuerte Mogollón y Julio César Molleda Solís",N.A.
"16 eventos, martes, 7 de septiembre",23:10,Septiembre de 2021,2021,"Audiencia con los señores Angelita Rodríguez Cusma, Sonia Becerra Heredia y Soledad Heredia Álvarez",N.A.
"18 eventos, miércoles, 8 de septiembre",00:30,Septiembre de 2021,2021,"Reunión con los señores Fermín Silva Cayatopa, Hugo Chávez Arévalo y Yover Sánchez Delgado",N.A.
"18 eventos, miércoles, 8 de septiembre",08:00,Septiembre de 2021,2021,Reunión del Consejo de Ministros,N.A.
"18 eventos, miércoles, 8 de septiembre",09:10,Septiembre de 2021,2021,Audiencia con los señores Víctor Cabrera Mego y Walter Coronel González,N.A.
"18 eventos, miércoles, 8 de septiembre",10:40,Septiembre de 2021,2021,"Audiencia con los señores Segundo Santos Pérez Pérez, Carlos Pérez Pérez y Secundino Sinecio Vásquez Saucedo",N.A.
"18 eventos, miércoles, 8 de septiembre",12:00,Septiembre de 2021,2021,"Reunión con el ministro de Energía y Minas, Iván Merino",N.A.
"18 eventos, miércoles, 8 de septiembre",12:35,Septiembre de 2021,2021,"Reunión con el presidente del Consejo de Ministros, Guido Bellido; el ministro de Vivienda, Construcción y Saneamiento, Geiner Alvarado; el ministro de Transportes y Comunicaciones, Juan Silva; y el ministro de Economía y Finanzas, Pedro Francke",N.A.
"18 eventos, miércoles, 8 de septiembre",13:35,Septiembre de 2021,2021,"Reunión con el ministro de Cultura, Ciro Gálvez",N.A.
"18 eventos, miércoles, 8 de septiembre",15:15,Septiembre de 2021,2021,Audiencia con el señor Biberto Castillo León,N.A.
"18 eventos, miércoles, 8 de septiembre",16:05,Septiembre de 2021,2021,Audiencia con el señor Alberto Falla Avellaneda,N.A.
"18 eventos, miércoles, 8 de septiembre",16:25,Septiembre de 2021,2021,Audiencia con los señores Rogelio Javier Huamaní y Segundo Julián Llanos,N.A.
"18 eventos, miércoles, 8 de septiembre",16:45,Septiembre de 2021,2021,Audiencia con la congresista Elva Edhit Julon Irigoin,N.A.
"18 eventos, miércoles, 8 de septiembre",17:55,Septiembre de 2021,2021,Audiencia con los señores Raúl Adolfo Arias Ramos y Jhonny De la Cruz Becerril,N.A.
"18 eventos, miércoles, 8 de septiembre",18:25,Septiembre de 2021,2021,"Reunión con los ministros de Economía y Finanzas, Pedro Francke; y de Energía y Minas, Iván Merino",N.A.
"18 eventos, miércoles, 8 de septiembre",18:50,Septiembre de 2021,2021,"Reunión con el ministro de Desarrollo Agrario y Riego, Víctor Mayta","ura,"
"18 eventos, miércoles, 8 de septiembre",19:35,Septiembre de 2021,2021,Reunión con el Consejo Nacional de Prensa,N.A.
"18 eventos, miércoles, 8 de septiembre",20:20,Septiembre de 2021,2021,Audiencia con Congresista Kelly Portalatino,N.A.
"11 eventos, jueves, 9 de septiembre",09:55,Septiembre de 2021,2021,"Audiencia con el alcalde de Tacabamba, señor Walter Agip Rojas",N.A.
"11 eventos, jueves, 9 de septiembre",10:25,Septiembre de 2021,2021,"Audiencia con el director de la Dirección Nacional de Inteligencia, José Luis Fernández",N.A.
"11 eventos, jueves, 9 de septiembre",11:00,Septiembre de 2021,2021,"Ceremonia de reconocimiento y entrega de premio económico a la paradeportista Angélica Espinoza, medallista de oro en los Juegos Paralímpicos Tokio 2020",N.A.
"11 eventos, jueves, 9 de septiembre",11:50,Septiembre de 2021,2021,Audiencia con el congresista Darwin Espinoza Vargas,N.A.
"11 eventos, jueves, 9 de septiembre",12:15,Septiembre de 2021,2021,Audiencia con el señor Luis Enrique Vera Castillo,N.A.
"11 eventos, jueves, 9 de septiembre",12:40,Septiembre de 2021,2021,Audiencia con el señor Wilder Terrones Delgado,N.A.
"11 eventos, jueves, 9 de septiembre",17:00,Septiembre de 2021,2021,Eulicedes Arteaga Vásquez y Roy Delgado Yulgo,N.A.
"11 eventos, jueves, 9 de septiembre",17:20,Septiembre de 2021,2021,Audiencia con la congresista Katy Ugarte Mamani,N.A.
"11 eventos, jueves, 9 de septiembre",19:00,Septiembre de 2021,2021,Audiencia con el señor Grover Mamani,N.A.
"11 eventos, jueves, 9 de septiembre",23:05,Septiembre de 2021,2021,Audiencia con la señora Violeta Romero,N.A.
"11 eventos, jueves, 9 de septiembre",23:05,Septiembre de 2021,2021,Audiencia con la señora Violeta Romero Adama,N.A.
"13 eventos, viernes, 10 de septiembre",09:50,Septiembre de 2021,2021,Audiencia con la congresista Pedro Martínez Talavera,N.A.
"13 eventos, viernes, 10 de septiembre",10:30,Septiembre de 2021,2021,"Reunión con el ministro de Transportes y Comunicaciones, Juan Francisco Silva",N.A.
"13 eventos, viernes, 10 de septiembre",11:55,Septiembre de 2021,2021,Audiencia con la congresista Silvana Robles,N.A.
"13 eventos, viernes, 10 de septiembre",12:15,Septiembre de 2021,2021,"Audiencia con el ministro de Economía y Finanzas, Pedro Francke; y el ministro de Energía y Minas, Juan Alvarado",N.A.
"13 eventos, viernes, 10 de septiembre",12:25,Septiembre de 2021,2021,"Audiencia con gobernador Regional de Junín, Fernando Orihuela; y los congresistas Illich López, Waldemar Cerrón, David Jiménez, Edgard Raymundo y Silvana Robles",N.A.
"13 eventos, viernes, 10 de septiembre",12:50,Septiembre de 2021,2021,"Audiencia con alcaldes de Junín: Marco Mendoza, Benjamín de la Cruz, Saturnino Camargo, Jorge Tejada y Julio Romero",N.A.
"13 eventos, viernes, 10 de septiembre",15:30,Septiembre de 2021,2021,"Audiencia con los alcaldes de Junín: Marco Mendoza, Benjamín de la Cruz, Saturnino Camargo, Jorge Tejada y Julio Romero",N.A.
"13 eventos, viernes, 10 de septiembre",15:30,Septiembre de 2021,2021,"Supervisión de la llegada de 2´862,000 dosis de vacunas contra la Covid 19 de Sinopharm",N.A.
"13 eventos, viernes, 10 de septiembre",16:40,Septiembre de 2021,2021,"Audiencia con el gobernador Regional de Huancavelica, señor Maciste Alejandro Díaz Abad",N.A.
"13 eventos, viernes, 10 de septiembre",17:15,Septiembre de 2021,2021,Reunión con la Bancada de Perú Libre,N.A.
"13 eventos, viernes, 10 de septiembre",18:20,Septiembre de 2021,2021,Audiencia con el señor Virgilio Acuña,N.A.
"13 eventos, viernes, 10 de septiembre",19:50,Septiembre de 2021,2021,"Reunión con el ministros de Economía y Finanzas, Pedro Francke; y el ministro de Producción, Iván Quispe",N.A.
"13 eventos, viernes, 10 de septiembre",20:50,Septiembre de 2021,2021,Audiencia con el congresista Luis Kamiche,N.A.
"1 evento, domingo, 12 de septiembre",15:00,Septiembre de 2021,2021,Reunión con los alcaldes distritales de la provincia de Chota,N.A.
"5 eventos, lunes, 13 de septiembre",08:00,Septiembre de 2021,2021,Ceremonia del día de la identidad Tacabambina,Plaza de Armas de Tacabamba.
"5 eventos, lunes, 13 de septiembre",09:30,Septiembre de 2021,2021,"Sesión solemne de la Municipalidad de Chota y reconocimiento al señor Presidente de la República, a cargo del alcalde de Chota, señor Werner Cabrera Campos",N.A.
"5 eventos, lunes, 13 de septiembre",10:45,Septiembre de 2021,2021,Inauguración de la nueva infraestructura administrativa de la Universidad Nacional Autónoma de Chota - UNACH,N.A.
